n, c, k, t_tot, dt_prim, dt_sec, mean_t_sec, dev_t_sec, m_tot, dm_prim, dm_sec, mean_m_sec, dev_m_sec
10000000, 1.393939, 7.858586, 102169063, 27130991.000000, 75038072.000000, 7.503807, 43.003479, 685115116.000000, 560000000.000000, 125115116.000000, 12.511512, 18.876295
10000000, 4.000000, 7.787879, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.363636, 7.858586, 99814274, 26509850.000000, 73304424.000000, 7.330442, 41.130792, 684392944.000000, 560000000.000000, 124392944.000000, 12.439294, 18.560157
10000000, 3.969697, 7.787879, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.333333, 7.858586, 97233511, 25953953.000000, 71279558.000000, 7.127956, 37.212189, 728819912.000000, 560000000.000000, 168819912.000000, 16.881991, 33.240666
10000000, 3.939394, 7.787879, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.909091, 7.787879, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.303030, 7.858586, 97939002, 26340645.000000, 71598357.000000, 7.159836, 41.199091, 681039516.000000, 560000000.000000, 121039516.000000, 12.103952, 17.563663
10000000, 1.272727, 7.858586, 97587966, 25832639.000000, 71755327.000000, 7.175533, 39.834384, 680853840.000000, 560000000.000000, 120853840.000000, 12.085384, 17.435241
10000000, 1.242424, 7.858586, 94860935, 25532216.000000, 69328719.000000, 6.932872, 36.350369, 672909516.000000, 560000000.000000, 112909516.000000, 11.290952, 16.745867
10000000, 1.212121, 7.858586, 98388873, 26200873.000000, 72188000.000000, 7.218800, 44.751803, 670318664.000000, 560000000.000000, 110318664.000000, 11.031866, 16.106696
10000000, 1.181818, 7.858586, 96047614, 26245460.000000, 69802154.000000, 6.980215, 33.675593, 669519608.000000, 560000000.000000, 109519608.000000, 10.951961, 15.723305
10000000, 1.151515, 7.858586, 101180043, 27022963.000000, 74157080.000000, 7.415708, 36.106830, 669360680.000000, 560000000.000000, 109360680.000000, 10.936068, 15.605466
10000000, 1.030303, 7.858586, 97744096, 26812668.000000, 70931428.000000, 7.093143, 30.286620, 665225848.000000, 560000000.000000, 105225848.000000, 10.522585, 14.245615
10000000, 1.121212, 7.858586, 101752569, 27320881.000000, 74431688.000000, 7.443169, 42.038040, 706247836.000000, 560000000.000000, 146247836.000000, 14.624784, 28.206929
10000000, 1.060606, 7.858586, 100817996, 27211887.000000, 73606109.000000, 7.360611, 35.439785, 665854728.000000, 560000000.000000, 105854728.000000, 10.585473, 14.585474
10000000, 1.090909, 7.858586, 103143418, 27788079.000000, 75355339.000000, 7.535534, 41.917120, 666124384.000000, 560000000.000000, 106124384.000000, 10.612438, 14.709104
10000000, 1.000000, 7.858586, 99873811, 26616917.000000, 73256894.000000, 7.325689, 30.082306, 639922984.000000, 560000000.000000, 79922984.000000, 7.992298, 13.229868
10000000, 3.848485, 7.787879, 98958895, 27261459.000000, 71697436.000000, 7.169744, 35.739253, 875343064.000000, 560000000.000000, 315343064.000000, 31.534306, 51.436691
10000000, 3.818182, 7.787879, 100570088, 27130688.000000, 73439400.000000, 7.343940, 35.441950, 875450556.000000, 560000000.000000, 315450556.000000, 31.545056, 51.406500
10000000, 3.878788, 7.787879, 102837632, 27332141.000000, 75505491.000000, 7.550549, 38.513096, 876065900.000000, 560000000.000000, 316065900.000000, 31.606590, 51.752595
10000000, 3.787879, 7.787879, 101808953, 27307126.000000, 74501827.000000, 7.450183, 41.002211, 874514940.000000, 560000000.000000, 314514940.000000, 31.451494, 50.975570
10000000, 3.757576, 7.787879, 101785827, 26700016.000000, 75085811.000000, 7.508581, 44.957862, 871925508.000000, 560000000.000000, 311925508.000000, 31.192551, 50.377227
10000000, 3.727273, 7.787879, 101220344, 26976311.000000, 74244033.000000, 7.424403, 44.487512, 864069528.000000, 560000000.000000, 304069528.000000, 30.406953, 49.649817
10000000, 3.696970, 7.787879, 99234546, 26670962.000000, 72563584.000000, 7.256358, 42.895320, 863902780.000000, 560000000.000000, 303902780.000000, 30.390278, 49.591760
10000000, 3.666667, 7.787879, 102590792, 27064556.000000, 75526236.000000, 7.552624, 49.721374, 860574116.000000, 560000000.000000, 300574116.000000, 30.057412, 48.630301
10000000, 3.636364, 7.787879, 97221096, 25746879.000000, 71474217.000000, 7.147422, 41.699258, 860580560.000000, 560000000.000000, 300580560.000000, 30.058056, 48.552398
10000000, 3.606061, 7.787879, 93570844, 26172847.000000, 67397997.000000, 6.739800, 33.029213, 860013872.000000, 560000000.000000, 300013872.000000, 30.001387, 48.328167
10000000, 3.575758, 7.787879, 99268660, 27017423.000000, 72251237.000000, 7.225124, 34.873142, 859685068.000000, 560000000.000000, 299685068.000000, 29.968507, 48.111411
10000000, 3.545455, 7.787879, 100581515, 27195564.000000, 73385951.000000, 7.338595, 42.669667, 856509400.000000, 560000000.000000, 296509400.000000, 29.650940, 47.231594
10000000, 3.484848, 7.787879, 100002436, 26824991.000000, 73177445.000000, 7.317744, 37.760388, 848281784.000000, 560000000.000000, 288281784.000000, 28.828178, 46.362944
10000000, 3.454545, 7.787879, 98780577, 26789078.000000, 71991499.000000, 7.199150, 40.738149, 848138784.000000, 560000000.000000, 288138784.000000, 28.813878, 46.270453
10000000, 3.515152, 7.787879, 102194782, 27161681.000000, 75033101.000000, 7.503310, 39.135092, 856275124.000000, 560000000.000000, 296275124.000000, 29.627512, 47.111380
10000000, 3.424242, 7.787879, 99138240, 26359648.000000, 72778592.000000, 7.277859, 38.325682, 845387772.000000, 560000000.000000, 285387772.000000, 28.538777, 45.554318
10000000, 3.393939, 7.787879, 94728175, 25969778.000000, 68758397.000000, 6.875840, 35.078747, 844759932.000000, 560000000.000000, 284759932.000000, 28.475993, 45.235362
10000000, 3.363636, 7.787879, 96699389, 26195941.000000, 70503448.000000, 7.050345, 33.268548, 844255908.000000, 560000000.000000, 284255908.000000, 28.425591, 45.026085
10000000, 3.333333, 7.787879, 99712381, 26615936.000000, 73096445.000000, 7.309645, 37.167562, 841610496.000000, 560000000.000000, 281610496.000000, 28.161050, 44.367464
10000000, 3.303030, 7.787879, 100760349, 26734932.000000, 74025417.000000, 7.402542, 47.927415, 840940760.000000, 560000000.000000, 280940760.000000, 28.094076, 44.034136
10000000, 3.272727, 7.787879, 98008414, 26844631.000000, 71163783.000000, 7.116378, 39.293170, 840718068.000000, 560000000.000000, 280718068.000000, 28.071807, 43.903232
10000000, 3.242424, 7.787879, 100563638, 26326452.000000, 74237186.000000, 7.423719, 44.942442, 832675084.000000, 560000000.000000, 272675084.000000, 27.267508, 43.155960
10000000, 3.212121, 7.787879, 98516512, 26555547.000000, 71960965.000000, 7.196097, 39.803021, 830024024.000000, 560000000.000000, 270024024.000000, 27.002402, 42.510557
10000000, 3.181818, 7.787879, 100414179, 26706692.000000, 73707487.000000, 7.370749, 46.444936, 829321312.000000, 560000000.000000, 269321312.000000, 26.932131, 42.144079
10000000, 3.151515, 7.787879, 96688436, 25904338.000000, 70784098.000000, 7.078410, 39.597620, 829209180.000000, 560000000.000000, 269209180.000000, 26.920918, 42.032002
10000000, 3.121212, 7.787879, 97134331, 26247207.000000, 70887124.000000, 7.088712, 34.532017, 828536412.000000, 560000000.000000, 268536412.000000, 26.853641, 41.751415
10000000, 3.090909, 7.787879, 94009675, 26451188.000000, 67558487.000000, 6.755849, 31.190124, 825921872.000000, 560000000.000000, 265921872.000000, 26.592187, 41.096877
10000000, 3.000000, 7.787879, 95201104, 26555693.000000, 68645411.000000, 6.864541, 32.678849, 799649648.000000, 560000000.000000, 239649648.000000, 23.964965, 39.648869
10000000, 3.060606, 7.787879, 98825446, 26368761.000000, 72456685.000000, 7.245668, 34.671333, 825190024.000000, 560000000.000000, 265190024.000000, 26.519002, 40.748379
10000000, 2.969697, 7.787879, 99163663, 26798853.000000, 72364810.000000, 7.236481, 33.811491, 799727428.000000, 560000000.000000, 239727428.000000, 23.972743, 39.661933
10000000, 2.939394, 7.787879, 97897890, 26877052.000000, 71020838.000000, 7.102084, 37.194746, 799642556.000000, 560000000.000000, 239642556.000000, 23.964256, 39.589321
10000000, 3.030303, 7.787879, 102331138, 27181912.000000, 75149226.000000, 7.514923, 39.443991, 825065056.000000, 560000000.000000, 265065056.000000, 26.506506, 40.639386
10000000, 2.909091, 7.787879, 100297418, 26819814.000000, 73477604.000000, 7.347760, 33.467499, 798863220.000000, 560000000.000000, 238863220.000000, 23.886322, 39.213278
10000000, 2.878788, 7.787879, 99077929, 26549008.000000, 72528921.000000, 7.252892, 36.723153, 796170004.000000, 560000000.000000, 236170004.000000, 23.617000, 38.560060
10000000, 2.848485, 7.787879, 99348965, 26518276.000000, 72830689.000000, 7.283069, 37.519907, 795482740.000000, 560000000.000000, 235482740.000000, 23.548274, 38.243678
10000000, 2.787879, 7.787879, 99180261, 26859122.000000, 72321139.000000, 7.232114, 40.074966, 794681860.000000, 560000000.000000, 234681860.000000, 23.468186, 37.788284
10000000, 2.818182, 7.787879, 101360803, 26814394.000000, 74546409.000000, 7.454641, 37.761273, 795384884.000000, 560000000.000000, 235384884.000000, 23.538488, 38.120903
10000000, 2.757576, 7.787879, 99239849, 26539975.000000, 72699874.000000, 7.269987, 36.810423, 792121844.000000, 560000000.000000, 232121844.000000, 23.212184, 37.194239
10000000, 2.727273, 7.787879, 97817572, 26335644.000000, 71481928.000000, 7.148193, 35.182056, 784074284.000000, 560000000.000000, 224074284.000000, 22.407428, 36.444084
10000000, 2.696970, 7.787879, 94680636, 25747430.000000, 68933206.000000, 6.893321, 33.001065, 783962556.000000, 560000000.000000, 223962556.000000, 22.396256, 36.341526
10000000, 2.666667, 7.787879, 98323186, 26270340.000000, 72052846.000000, 7.205285, 37.043149, 780746776.000000, 560000000.000000, 220746776.000000, 22.074678, 35.427282
10000000, 2.636364, 7.787879, 93128802, 25403577.000000, 67725225.000000, 6.772523, 27.668966, 780663808.000000, 560000000.000000, 220663808.000000, 22.066381, 35.341040
10000000, 2.606061, 7.787879, 94840228, 26348819.000000, 68491409.000000, 6.849141, 33.877412, 779998848.000000, 560000000.000000, 219998848.000000, 21.999885, 35.031852
10000000, 2.575758, 7.787879, 97373742, 26940449.000000, 70433293.000000, 7.043329, 35.896211, 779928992.000000, 560000000.000000, 219928992.000000, 21.992899, 34.959807
10000000, 2.545455, 7.787879, 100913985, 27175607.000000, 73738378.000000, 7.373838, 35.285189, 776514692.000000, 560000000.000000, 216514692.000000, 21.651469, 33.996041
10000000, 2.484848, 7.787879, 97102822, 26772752.000000, 70330070.000000, 7.033007, 36.449219, 768427100.000000, 560000000.000000, 208427100.000000, 20.842710, 33.153711
10000000, 2.515152, 7.787879, 99975616, 27106023.000000, 72869593.000000, 7.286959, 32.444045, 776464060.000000, 560000000.000000, 216464060.000000, 21.646406, 33.920194
10000000, 2.454545, 7.787879, 101116408, 26938858.000000, 74177550.000000, 7.417755, 36.857818, 768296232.000000, 560000000.000000, 208296232.000000, 20.829623, 33.055048
10000000, 2.424242, 7.787879, 98357122, 26361565.000000, 71995557.000000, 7.199556, 33.448471, 765024192.000000, 560000000.000000, 205024192.000000, 20.502419, 32.142379
10000000, 2.393939, 7.787879, 96299426, 26558889.000000, 69740537.000000, 6.974054, 32.480581, 764889140.000000, 560000000.000000, 204889140.000000, 20.488914, 32.043411
10000000, 2.363636, 7.787879, 97063942, 26362084.000000, 70701858.000000, 7.070186, 32.221859, 764332904.000000, 560000000.000000, 204332904.000000, 20.433290, 31.795840
10000000, 2.333333, 7.787879, 99778674, 26425150.000000, 73353524.000000, 7.335352, 33.180820, 761644096.000000, 560000000.000000, 201644096.000000, 20.164410, 31.116142
10000000, 2.303030, 7.787879, 101420465, 26741138.000000, 74679327.000000, 7.467933, 40.477246, 760944604.000000, 560000000.000000, 200944604.000000, 20.094460, 30.771850
10000000, 2.272727, 7.787879, 101880031, 26773781.000000, 75106250.000000, 7.510625, 41.059893, 844748024.000000, 560000000.000000, 284748024.000000, 28.474802, 56.482771
10000000, 2.242424, 7.787879, 101110856, 26731500.000000, 74379356.000000, 7.437936, 39.815631, 752733728.000000, 560000000.000000, 192733728.000000, 19.273373, 29.904138
10000000, 2.212121, 7.787879, 97016995, 26163417.000000, 70853578.000000, 7.085358, 33.195007, 750169828.000000, 560000000.000000, 190169828.000000, 19.016983, 29.277448
10000000, 2.181818, 7.787879, 99627561, 26043915.000000, 73583646.000000, 7.358365, 38.761056, 749460708.000000, 560000000.000000, 189460708.000000, 18.946071, 28.951853
10000000, 2.151515, 7.787879, 92565476, 25451891.000000, 67113585.000000, 6.711359, 31.584400, 749435084.000000, 560000000.000000, 189435084.000000, 18.943508, 28.869494
10000000, 2.121212, 7.787879, 99548830, 26256635.000000, 73292195.000000, 7.329219, 36.119194, 748626252.000000, 560000000.000000, 188626252.000000, 18.862625, 28.526781
10000000, 2.090909, 7.787879, 97903270, 26789383.000000, 71113887.000000, 7.111389, 34.525245, 746093804.000000, 560000000.000000, 186093804.000000, 18.609380, 27.918294
10000000, 3.606061, 7.929293, 100537700, 26773581.000000, 73764119.000000, 7.376412, 37.817250, 859811908.000000, 560000000.000000, 299811908.000000, 29.981191, 48.215598
10000000, 2.030303, 7.787879, 101442057, 27041926.000000, 74400131.000000, 7.440013, 37.522947, 745133400.000000, 560000000.000000, 185133400.000000, 18.513340, 27.425848
10000000, 2.000000, 7.787879, 100330036, 26897157.000000, 73432879.000000, 7.343288, 33.210088, 719792272.000000, 560000000.000000, 159792272.000000, 15.979227, 26.421872
10000000, 1.969697, 7.787879, 101293961, 26499675.000000, 74794286.000000, 7.479429, 36.908078, 719922268.000000, 560000000.000000, 159922268.000000, 15.992227, 26.486658
10000000, 1.909091, 7.787879, 101132857, 26617918.000000, 74514939.000000, 7.451494, 36.694605, 718873484.000000, 560000000.000000, 158873484.000000, 15.887348, 25.952513
10000000, 1.939394, 7.787879, 101048608, 26998102.000000, 74050506.000000, 7.405051, 36.095239, 719673872.000000, 560000000.000000, 159673872.000000, 15.967387, 26.339878
10000000, 1.878788, 7.787879, 99361791, 26592008.000000, 72769783.000000, 7.276978, 32.545634, 716321840.000000, 560000000.000000, 156321840.000000, 15.632184, 25.334696
10000000, 1.848485, 7.787879, 99051231, 25972860.000000, 73078371.000000, 7.307837, 35.621126, 715676220.000000, 560000000.000000, 155676220.000000, 15.567622, 25.070963
10000000, 1.818182, 7.787879, 99886488, 26868203.000000, 73018285.000000, 7.301829, 40.974618, 715507712.000000, 560000000.000000, 155507712.000000, 15.550771, 24.936450
10000000, 1.787879, 7.787879, 97777444, 26461622.000000, 71315822.000000, 7.131582, 31.710254, 714805528.000000, 560000000.000000, 154805528.000000, 15.480553, 24.603805
10000000, 1.757576, 7.787879, 99205890, 26487252.000000, 72718638.000000, 7.271864, 34.880957, 712121612.000000, 560000000.000000, 152121612.000000, 15.212161, 23.934520
10000000, 1.727273, 7.787879, 96830231, 26005165.000000, 70825066.000000, 7.082507, 34.535378, 704199668.000000, 560000000.000000, 144199668.000000, 14.419967, 23.205040
10000000, 1.696970, 7.787879, 98167676, 26390208.000000, 71777468.000000, 7.177747, 37.655740, 704020284.000000, 560000000.000000, 144020284.000000, 14.402028, 23.080114
10000000, 1.666667, 7.787879, 95325988, 25497435.000000, 69828553.000000, 6.982855, 31.955424, 700814180.000000, 560000000.000000, 140814180.000000, 14.081418, 22.185802
10000000, 1.636364, 7.787879, 99284256, 26233319.000000, 73050937.000000, 7.305094, 34.927323, 700655264.000000, 560000000.000000, 140655264.000000, 14.065526, 22.062324
10000000, 1.606061, 7.787879, 101133328, 27003268.000000, 74130060.000000, 7.413006, 38.219170, 699969344.000000, 560000000.000000, 139969344.000000, 13.996934, 21.767420
10000000, 1.575758, 7.787879, 101155667, 27273660.000000, 73882007.000000, 7.388201, 36.185574, 699873568.000000, 560000000.000000, 139873568.000000, 13.987357, 21.687416
10000000, 1.545455, 7.787879, 100200469, 26708813.000000, 73491656.000000, 7.349166, 32.211156, 696638164.000000, 560000000.000000, 136638164.000000, 13.663816, 20.791049
10000000, 1.515152, 7.787879, 100784305, 27060187.000000, 73724118.000000, 7.372412, 34.503387, 696557504.000000, 560000000.000000, 136557504.000000, 13.655750, 20.724299
10000000, 1.484848, 7.787879, 99947310, 26896651.000000, 73050659.000000, 7.305066, 36.120311, 688499652.000000, 560000000.000000, 128499652.000000, 12.849965, 19.953732
10000000, 1.424242, 7.787879, 100639357, 27022107.000000, 73617250.000000, 7.361725, 34.998880, 685147696.000000, 560000000.000000, 125147696.000000, 12.514770, 18.935242
10000000, 1.454545, 7.787879, 102773511, 27381242.000000, 75392269.000000, 7.539227, 39.819175, 688362532.000000, 560000000.000000, 128362532.000000, 12.836253, 19.840136
10000000, 1.393939, 7.787879, 102970174, 27371131.000000, 75599043.000000, 7.559904, 40.196669, 685002320.000000, 560000000.000000, 125002320.000000, 12.500232, 18.829629
10000000, 1.363636, 7.787879, 98083150, 26263603.000000, 71819547.000000, 7.181955, 32.030667, 684360936.000000, 560000000.000000, 124360936.000000, 12.436094, 18.555920
10000000, 1.333333, 7.787879, 96466097, 26567353.000000, 69898744.000000, 6.989874, 32.571554, 681757908.000000, 560000000.000000, 121757908.000000, 12.175791, 17.911769
10000000, 4.000000, 7.717172, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.969697, 7.717172, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.939394, 7.717172, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 3.909091, 7.717172, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.303030, 7.787879, 98859286, 26736289.000000, 72122997.000000, 7.212300, 32.724447, 680998608.000000, 560000000.000000, 120998608.000000, 12.099861, 17.546514
10000000, 3.878788, 7.717172, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan
10000000, 1.242424, 7.787879, 98316251, 26490609.000000, 71825642.000000, 7.182564, 34.233312, 672855188.000000, 560000000.000000, 112855188.000000, 11.285519, 16.719576
10000000, 1.272727, 7.787879, 98923950, 26477122.000000, 72446828.000000, 7.244683, 37.871672, 680943292.000000, 560000000.000000, 120943292.000000, 12.094329, 17.480578
10000000, 1.212121, 7.787879, 95681419, 25761822.000000, 69919597.000000, 6.991960, 34.615550, 670240100.000000, 560000000.000000, 110240100.000000, 11.024010, 16.073198
10000000, 1.181818, 7.787879, 92638131, 25282348.000000, 67355783.000000, 6.735578, 28.951136, 669479592.000000, 560000000.000000, 109479592.000000, 10.947959, 15.703637
10000000, 1.151515, 7.787879, 94779836, 25655560.000000, 69124276.000000, 6.912428, 35.164074, 669377884.000000, 560000000.000000, 109377884.000000, 10.937788, 15.616062
10000000, 1.121212, 7.787879, 97888389, 25812102.000000, 72076287.000000, 7.207629, 37.032860, 789700276.000000, 560000000.000000, 229700276.000000, 22.970028, 57.855957
10000000, 1.090909, 7.787879, 97540780, 26588786.000000, 70951994.000000, 7.095199, 34.046025, 666124916.000000, 560000000.000000, 106124916.000000, 10.612492, 14.706283
10000000, 1.030303, 7.787879, 95535934, 26590379.000000, 68945555.000000, 6.894556, 33.277128, 665227928.000000, 560000000.000000, 105227928.000000, 10.522793, 14.238168
10000000, 1.060606, 7.787879, 98250859, 26262131.000000, 71988728.000000, 7.198873, 35.363949, 665370880.000000, 560000000.000000, 105370880.000000, 10.537088, 14.347006
10000000, 1.000000, 7.787879, 97586863, 26321705.000000, 71265158.000000, 7.126516, 37.068780, 639959864.000000, 560000000.000000, 79959864.000000, 7.995986, 13.262409
10000000, 3.818182, 7.717172, 99000082, 27112054.000000, 71888028.000000, 7.188803, 32.317208, 875273664.000000, 560000000.000000, 315273664.000000, 31.527366, 51.354212
10000000, 3.848485, 7.717172, 102638593, 27507961.000000, 75130632.000000, 7.513063, 37.354794, 875480816.000000, 560000000.000000, 315480816.000000, 31.548082, 51.494590
10000000, 3.787879, 7.717172, 102655179, 27910926.000000, 74744253.000000, 7.474425, 38.027083, 874504264.000000, 560000000.000000, 314504264.000000, 31.450426, 50.997273
10000000, 3.757576, 7.717172, 103103707, 27358407.000000, 75745300.000000, 7.574530, 39.215070, 871877236.000000, 560000000.000000, 311877236.000000, 31.187724, 50.332805
10000000, 3.727273, 7.717172, 101339407, 26983337.000000, 74356070.000000, 7.435607, 32.071321, 863969048.000000, 560000000.000000, 303969048.000000, 30.396905, 49.628173
10000000, 3.636364, 7.717172, 101154091, 27708663.000000, 73445428.000000, 7.344543, 39.297441, 860581624.000000, 560000000.000000, 300581624.000000, 30.058162, 48.541606
10000000, 3.696970, 7.717172, 103560461, 27727305.000000, 75833156.000000, 7.583316, 42.412706, 863775412.000000, 560000000.000000, 303775412.000000, 30.377541, 49.504416
10000000, 3.666667, 7.717172, 104546118, 27858303.000000, 76687815.000000, 7.668781, 42.300877, 860578952.000000, 560000000.000000, 300578952.000000, 30.057895, 48.596112
10000000, 3.606061, 7.717172, 99730469, 26843266.000000, 72887203.000000, 7.288720, 41.541674, 859765560.000000, 560000000.000000, 299765560.000000, 29.976556, 48.209821
10000000, 3.575758, 7.717172, 94736213, 25722473.000000, 69013740.000000, 6.901374, 33.026506, 859701168.000000, 560000000.000000, 299701168.000000, 29.970117, 48.110315
10000000, 3.545455, 7.717172, 91973134, 25626697.000000, 66346437.000000, 6.634644, 31.735816, 856515580.000000, 560000000.000000, 296515580.000000, 29.651558, 47.252001
10000000, 3.515152, 7.717172, 94094770, 25872912.000000, 68221858.000000, 6.822186, 29.047091, 856253092.000000, 560000000.000000, 296253092.000000, 29.625309, 47.102069
10000000, 3.484848, 7.717172, 95885452, 26239932.000000, 69645520.000000, 6.964552, 33.477103, 848392900.000000, 560000000.000000, 288392900.000000, 28.839290, 46.411683
10000000, 3.454545, 7.717172, 98623603, 26818425.000000, 71805178.000000, 7.180518, 34.211863, 848937976.000000, 560000000.000000, 288937976.000000, 28.893798, 46.569720
10000000, 3.424242, 7.717172, 97573422, 26309991.000000, 71263431.000000, 7.126343, 37.296042, 845004028.000000, 560000000.000000, 285004028.000000, 28.500403, 45.398332
10000000, 3.393939, 7.717172, 98743057, 26001505.000000, 72741552.000000, 7.274155, 36.823625, 844837176.000000, 560000000.000000, 284837176.000000, 28.483718, 45.270966
10000000, 3.363636, 7.717172, 96411687, 26711978.000000, 69699709.000000, 6.969971, 35.555095, 844156308.000000, 560000000.000000, 284156308.000000, 28.415631, 44.952934
10000000, 3.333333, 7.717172, 100804810, 27210653.000000, 73594157.000000, 7.359416, 39.895968, 841593064.000000, 560000000.000000, 281593064.000000, 28.159306, 44.333273
10000000, 3.303030, 7.717172, 99325825, 27110492.000000, 72215333.000000, 7.221533, 37.042381, 840817916.000000, 560000000.000000, 280817916.000000, 28.081792, 43.951853
10000000, 3.272727, 7.717172, 101254476, 27572830.000000, 73681646.000000, 7.368165, 41.377546, 840726432.000000, 560000000.000000, 280726432.000000, 28.072643, 43.896421
10000000, 3.242424, 7.717172, 100325836, 27093596.000000, 73232240.000000, 7.323224, 35.745914, 832727780.000000, 560000000.000000, 272727780.000000, 27.272778, 43.191104
10000000, 3.212121, 7.717172, 99780252, 27165298.000000, 72614954.000000, 7.261495, 34.848871, 830300712.000000, 560000000.000000, 270300712.000000, 27.030071, 42.620173
10000000, 3.181818, 7.717172, 101264720, 27221401.000000, 74043319.000000, 7.404332, 39.305373, 829326556.000000, 560000000.000000, 269326556.000000, 26.932656, 42.142171
10000000, 3.151515, 7.717172, 101219468, 27448809.000000, 73770659.000000, 7.377066, 38.890197, 829241212.000000, 560000000.000000, 269241212.000000, 26.924121, 42.070095
10000000, 3.121212, 7.717172, 99780407, 26935430.000000, 72844977.000000, 7.284498, 41.797546, 828596412.000000, 560000000.000000, 268596412.000000, 26.859641, 41.751656
10000000, 3.090909, 7.717172, 96798692, 26479122.000000, 70319570.000000, 7.031957, 39.231015, 826006056.000000, 560000000.000000, 266006056.000000, 26.600606, 41.129049
10000000, 3.060606, 7.717172, 92932048, 25437941.000000, 67494107.000000, 6.749411, 29.676496, 825300316.000000, 560000000.000000, 265300316.000000, 26.530032, 40.792311
10000000, 3.030303, 7.717172, 98494904, 26274046.000000, 72220858.000000, 7.222086, 37.216587, 825040812.000000, 560000000.000000, 265040812.000000, 26.504081, 40.655035
10000000, 3.000000, 7.717172, 95981065, 26429948.000000, 69551117.000000, 6.955112, 31.874363, 799706192.000000, 560000000.000000, 239706192.000000, 23.970619, 39.690604
10000000, 2.969697, 7.717172, 97221352, 26828113.000000, 70393239.000000, 7.039324, 32.987785, 799724200.000000, 560000000.000000, 239724200.000000, 23.972420, 39.689857
10000000, 2.939394, 7.717172, 99516273, 26522956.000000, 72993317.000000, 7.299332, 37.733856, 799543972.000000, 560000000.000000, 239543972.000000, 23.954397, 39.571345
10000000, 2.909091, 7.717172, 98948850, 26507314.000000, 72441536.000000, 7.244154, 39.336824, 798767068.000000, 560000000.000000, 238767068.000000, 23.876707, 39.199409
10000000, 2.878788, 7.717172, 95375991, 25723842.000000, 69652149.000000, 6.965215, 29.630223, 796141104.000000, 560000000.000000, 236141104.000000, 23.614110, 38.518392
